EMPN|DEU|WLD|D01T02|2004|696.9
EMPN|DEU|WLD|D01T02|2005|674.2
EMPN|DEU|WLD|D01T02|2006|657.5
EMPN|DEU|WLD|D01T02|2007|657.4
EMPN|DEU|WLD|D01T02|2008|651.7
EMPN|DEU|WLD|D01T02|2009|646.9
EMPN|DEU|WLD|D01T02|2010|639.1
EMPN|DEU|WLD|D01T02|2011|644.3
EMPN|DEU|WLD|D01T02|2012|640.9
EMPN|DEU|WLD|D01T02|2013|635.1
EMPN|DEU|WLD|D01T02|2014|631.9
EMPN|DEU|WLD|D01T02|2015|626.6
EMPN|DEU|WLD|D01T02|2016|616.8
EMPN|DEU|WLD|D01T02|2017|609.3
EMPN|DEU|WLD|D01T02|2018|602.1
EMPN|GRC|WLD|D01T02|1995|732.9
EMPN|GRC|WLD|D01T02|1996|722.9
EMPN|GRC|WLD|D01T02|1997|694.8
EMPN|GRC|WLD|D01T02|1998|699.1
EMPN|GRC|WLD|D01T02|1999|699.5
EMPN|GRC|WLD|D01T02|2000|670.7
EMPN|GRC|WLD|D01T02|2001|622.7
EMPN|GRC|WLD|D01T02|2002|612.6
EMPN|GRC|WLD|D01T02|2003|599.8
EMPN|GRC|WLD|D01T02|2004|530
EMPN|GRC|WLD|D01T02|2005|534.9
EMPN|GRC|WLD|D01T02|2006|528.4
EMPN|GRC|WLD|D01T02|2007|516
EMPN|GRC|WLD|D01T02|2008|513.1
EMPN|GRC|WLD|D01T02|2009|524.5
EMPN|GRC|WLD|D01T02|2010|516
EMPN|GRC|WLD|D01T02|2011|502
EMPN|GRC|WLD|D01T02|2012|499.2
EMPN|GRC|WLD|D01T02|2013|498.8
EMPN|GRC|WLD|D01T02|2014|501.1
EMPN|GRC|WLD|D01T02|2015|483.4
EMPN|GRC|WLD|D01T02|2016|473.7
EMPN|GRC|WLD|D01T02|2017|477.2
EMPN|GRC|WLD|D01T02|2018|480
EMPN|HUN|WLD|D01T02|1995|331
EMPN|HUN|WLD|D01T02|1996|341.3
EMPN|HUN|WLD|D01T02|1997|328.1
EMPN|HUN|WLD|D01T02|1998|311
EMPN|HUN|WLD|D01T02|1999|307.1
EMPN|HUN|WLD|D01T02|2000|285.6
EMPN|HUN|WLD|D01T02|2001|271.1
EMPN|HUN|WLD|D01T02|2002|262.8
EMPN|HUN|WLD|D01T02|2003|234
EMPN|HUN|WLD|D01T02|2004|217.3
EMPN|HUN|WLD|D01T02|2005|208.2
EMPN|HUN|WLD|D01T02|2006|202.7
EMPN|HUN|WLD|D01T02|2007|191.9
EMPN|HUN|WLD|D01T02|2008|177.6
EMPN|HUN|WLD|D01T02|2009|162.2
EMPN|HUN|WLD|D01T02|2010|161.6
EMPN|HUN|WLD|D01T02|2011|168.9
EMPN|HUN|WLD|D01T02|2012|190
EMPN|HUN|WLD|D01T02|2013|170.2
EMPN|HUN|WLD|D01T02|2014|172
EMPN|HUN|WLD|D01T02|2015|173.2
EMPN|HUN|WLD|D01T02|2016|186.8
EMPN|HUN|WLD|D01T02|2017|192
EMPN|HUN|WLD|D01T02|2018|188.6
EMPN|ISL|WLD|D01T02|1995|3.5
EMPN|ISL|WLD|D01T02|1996|3.3
EMPN|ISL|WLD|D01T02|1997|3.2
EMPN|ISL|WLD|D01T02|1998|4.6
EMPN|ISL|WLD|D01T02|1999|5.2
EMPN|ISL|WLD|D01T02|2000|5.1
EMPN|ISL|WLD|D01T02|2001|4.7
EMPN|ISL|WLD|D01T02|2002|2.3
EMPN|ISL|WLD|D01T02|2003|3.8
EMPN|ISL|WLD|D01T02|2004|3.7
EMPN|ISL|WLD|D01T02|2005|4.4
EMPN|ISL|WLD|D01T02|2006|4.6
EMPN|ISL|WLD|D01T02|2007|4.9
EMPN|ISL|WLD|D01T02|2008|3.3
EMPN|ISL|WLD|D01T02|2009|3.4
EMPN|ISL|WLD|D01T02|2010|3.4
EMPN|ISL|WLD|D01T02|2011|3.4
EMPN|ISL|WLD|D01T02|2012|3.5
EMPN|ISL|WLD|D01T02|2013|3.5
EMPN|ISL|WLD|D01T02|2014|3.5
EMPN|ISL|WLD|D01T02|2015|3.5
EMPN|ISL|WLD|D01T02|2016|3.4
EMPN|ISL|WLD|D01T02|2017|3.2
EMPN|ISL|WLD|D01T02|2018|3.2
EMPN|IRL|WLD|D01T02|1995|140.6
EMPN|IRL|WLD|D01T02|1996|133
EMPN|IRL|WLD|D01T02|1997|133.4
EMPN|IRL|WLD|D01T02|1998|127.2
EMPN|IRL|WLD|D01T02|1999|130.6
EMPN|IRL|WLD|D01T02|2000|120.6
EMPN|IRL|WLD|D01T02|2001|116.3
EMPN|IRL|WLD|D01T02|2002|112.8
EMPN|IRL|WLD|D01T02|2003|109.7
EMPN|IRL|WLD|D01T02|2004|108.6
EMPN|IRL|WLD|D01T02|2005|106.2
EMPN|IRL|WLD|D01T02|2006|107
EMPN|IRL|WLD|D01T02|2007|107.5
EMPN|IRL|WLD|D01T02|2008|112.6
EMPN|IRL|WLD|D01T02|2009|93
EMPN|IRL|WLD|D01T02|2010|105.4
EMPN|IRL|WLD|D01T02|2011|104.4
EMPN|IRL|WLD|D01T02|2012|105
EMPN|IRL|WLD|D01T02|2013|106.7
EMPN|IRL|WLD|D01T02|2014|103.8
EMPN|IRL|WLD|D01T02|2015|105.1
EMPN|IRL|WLD|D01T02|2016|109.8
EMPN|IRL|WLD|D01T02|2017|106.8
EMPN|IRL|WLD|D01T02|2018|103.8
EMPN|ISR|WLD|D01T02|1995|62.6
EMPN|ISR|WLD|D01T02|1996|60.4
EMPN|ISR|WLD|D01T02|1997|61.2
EMPN|ISR|WLD|D01T02|1998|65.8
EMPN|ISR|WLD|D01T02|1999|70.8
EMPN|ISR|WLD|D01T02|2000|69
EMPN|ISR|WLD|D01T02|2001|60.1
EMPN|ISR|WLD|D01T02|2002|60
EMPN|ISR|WLD|D01T02|2003|60
EMPN|ISR|WLD|D01T02|2004|63.8
EMPN|ISR|WLD|D01T02|2005|65.9
EMPN|ISR|WLD|D01T02|2006|62.9
EMPN|ISR|WLD|D01T02|2007|64.5
EMPN|ISR|WLD|D01T02|2008|68.8
EMPN|ISR|WLD|D01T02|2009|64.8
EMPN|ISR|WLD|D01T02|2010|62.2
EMPN|ISR|WLD|D01T02|2011|60
EMPN|ISR|WLD|D01T02|2012|66.7
EMPN|ISR|WLD|D01T02|2013|72.9
EMPN|ISR|WLD|D01T02|2014|70.8
EMPN|ISR|WLD|D01T02|2015|68.9
EMPN|ISR|WLD|D01T02|2016|70.6
EMPN|ISR|WLD|D01T02|2017|72.5
EMPN|ISR|WLD|D01T02|2018|71.3
EMPN|ITA|WLD|D01T02|1995|1243.2
EMPN|ITA|WLD|D01T02|1996|1191.1
EMPN|ITA|WLD|D01T02|1997|1172.1
EMPN|ITA|WLD|D01T02|1998|1113.3
EMPN|ITA|WLD|D01T02|1999|1050.1
EMPN|ITA|WLD|D01T02|2000|1036.7
EMPN|ITA|WLD|D01T02|2001|1044
EMPN|ITA|WLD|D01T02|2002|1019.9
EMPN|ITA|WLD|D01T02|2003|980.2
EMPN|ITA|WLD|D01T02|2004|987.3
EMPN|ITA|WLD|D01T02|2005|970.4
EMPN|ITA|WLD|D01T02|2006|988.2
EMPN|ITA|WLD|D01T02|2007|956.2
EMPN|ITA|WLD|D01T02|2008|934.8
EMPN|ITA|WLD|D01T02|2009|911.5
EMPN|ITA|WLD|D01T02|2010|930.2
EMPN|ITA|WLD|D01T02|2011|913.4
EMPN|ITA|WLD|D01T02|2012|893
EMPN|ITA|WLD|D01T02|2013|870.7
EMPN|ITA|WLD|D01T02|2014|872.8
EMPN|ITA|WLD|D01T02|2015|885
EMPN|ITA|WLD|D01T02|2016|909
EMPN|ITA|WLD|D01T02|2017|893.1
EMPN|ITA|WLD|D01T02|2018|911.2
EMPN|JPN|WLD|D01T02|1995|3544.5
EMPN|JPN|WLD|D01T02|1996|3397.8
EMPN|JPN|WLD|D01T02|1997|3237.8
EMPN|JPN|WLD|D01T02|1998|3146.4
EMPN|JPN|WLD|D01T02|1999|2997.7
EMPN|JPN|WLD|D01T02|2000|2866.9
EMPN|JPN|WLD|D01T02|2001|2700.3
EMPN|JPN|WLD|D01T02|2002|2657.2
EMPN|JPN|WLD|D01T02|2003|2672.8
EMPN|JPN|WLD|D01T02|2004|2818.7
EMPN|JPN|WLD|D01T02|2005|2793.5
EMPN|JPN|WLD|D01T02|2006|2640.2
EMPN|JPN|WLD|D01T02|2007|2671.1
EMPN|JPN|WLD|D01T02|2008|2532.1
EMPN|JPN|WLD|D01T02|2009|2532
EMPN|JPN|WLD|D01T02|2010|2376.5
EMPN|JPN|WLD|D01T02|2011|2325.4
EMPN|JPN|WLD|D01T02|2012|2252.3
EMPN|JPN|WLD|D01T02|2013|2214.3
EMPN|JPN|WLD|D01T02|2014|2171.1
EMPN|JPN|WLD|D01T02|2015|2105.5
EMPN|JPN|WLD|D01T02|2016|2092.7
EMPN|JPN|WLD|D01T02|2017|2094.8
EMPN|JPN|WLD|D01T02|2018|2235.1
EMPN|KOR|WLD|D01T02|1995|1805.1
EMPN|KOR|WLD|D01T02|1996|1770.3
EMPN|KOR|WLD|D01T02|1997|1732
EMPN|KOR|WLD|D01T02|1998|1960.4
EMPN|KOR|WLD|D01T02|1999|1836.6
EMPN|KOR|WLD|D01T02|2000|1783.9
EMPN|KOR|WLD|D01T02|2001|1698.5
EMPN|KOR|WLD|D01T02|2002|1681.6
EMPN|KOR|WLD|D01T02|2003|1563.1
EMPN|KOR|WLD|D01T02|2004|1438.8
EMPN|KOR|WLD|D01T02|2005|1447.4
EMPN|KOR|WLD|D01T02|2006|1436.6
EMPN|KOR|WLD|D01T02|2007|1326.2
EMPN|KOR|WLD|D01T02|2008|1402.6
EMPN|KOR|WLD|D01T02|2009|1331
EMPN|KOR|WLD|D01T02|2010|1273.2
EMPN|KOR|WLD|D01T02|2011|1253.5
EMPN|KOR|WLD|D01T02|2012|1261.4
EMPN|KOR|WLD|D01T02|2013|1279.9
EMPN|KOR|WLD|D01T02|2014|1227
EMPN|KOR|WLD|D01T02|2015|1135.1
EMPN|KOR|WLD|D01T02|2016|1077.1
EMPN|KOR|WLD|D01T02|2017|1076.6
EMPN|KOR|WLD|D01T02|2018|1104
EMPN|LVA|WLD|D01T02|1995|132.3
EMPN|LVA|WLD|D01T02|1996|133
EMPN|LVA|WLD|D01T02|1997|138.9
EMPN|LVA|WLD|D01T02|1998|138.4
EMPN|LVA|WLD|D01T02|1999|135.9
EMPN|LVA|WLD|D01T02|2000|131.4
EMPN|LVA|WLD|D01T02|2001|138.5
EMPN|LVA|WLD|D01T02|2002|138
EMPN|LVA|WLD|D01T02|2003|122.1
EMPN|LVA|WLD|D01T02|2004|100.6
EMPN|LVA|WLD|D01T02|2005|90.2
EMPN|LVA|WLD|D01T02|2006|103.7
EMPN|LVA|WLD|D01T02|2007|85
EMPN|LVA|WLD|D01T02|2008|77.9
EMPN|LVA|WLD|D01T02|2009|75.1
EMPN|LVA|WLD|D01T02|2010|64.9
EMPN|LVA|WLD|D01T02|2011|67.5
EMPN|LVA|WLD|D01T02|2012|66.7
EMPN|LVA|WLD|D01T02|2013|66.4
EMPN|LVA|WLD|D01T02|2014|63.6
EMPN|LVA|WLD|D01T02|2015|68.2
EMPN|LVA|WLD|D01T02|2016|65.8
EMPN|LVA|WLD|D01T02|2017|63.6
EMPN|LVA|WLD|D01T02|2018|63.6
EMPN|LTU|WLD|D01T02|1995|272.4
EMPN|LTU|WLD|D01T02|1996|304.9
EMPN|LTU|WLD|D01T02|1997|306.7
EMPN|LTU|WLD|D01T02|1998|275.2
EMPN|LTU|WLD|D01T02|1999|268.4
EMPN|LTU|WLD|D01T02|2000|257
EMPN|LTU|WLD|D01T02|2001|229.2
EMPN|LTU|WLD|D01T02|2002|246
EMPN|LTU|WLD|D01T02|2003|250.8
EMPN|LTU|WLD|D01T02|2004|215.3
EMPN|LTU|WLD|D01T02|2005|195.2
EMPN|LTU|WLD|D01T02|2006|190.8
EMPN|LTU|WLD|D01T02|2007|143.2
EMPN|LTU|WLD|D01T02|2008|111.4
EMPN|LTU|WLD|D01T02|2009|115.9
EMPN|LTU|WLD|D01T02|2010|107.6
EMPN|LTU|WLD|D01T02|2011|104.9
EMPN|LTU|WLD|D01T02|2012|111
EMPN|LTU|WLD|D01T02|2013|107.6
EMPN|LTU|WLD|D01T02|2014|119.4
EMPN|LTU|WLD|D01T02|2015|119
EMPN|LTU|WLD|D01T02|2016|106.6
EMPN|LTU|WLD|D01T02|2017|104
EMPN|LTU|WLD|D01T02|2018|97.5
EMPN|LUX|WLD|D01T02|1995|4.7
EMPN|LUX|WLD|D01T02|1996|4.6
EMPN|LUX|WLD|D01T02|1997|4.5
EMPN|LUX|WLD|D01T02|1998|4.3
